CountryOrTerritory,ReportingYear,UpdateTime,StationLocalId,SamplingPointLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Pollutant,AggregationType,Namespace,Unit,BeginPosition,EndPosition,Validity,Verification,DataCoverage,DataCapture,TimeCoverage,AQValue
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1851A,SP_08022006_14_6,42.09791019299999,1.848237224,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,92.57741348,100,92.57741348,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1222A,SP_08259002_14_6,41.691273195000001,2.4409448639999995,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,98.3492714,100,98.3492714,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1279A,SP_13071015_14_6,38.681979999999996,-4.0885800000000003,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,93.08970856,100,93.08970856,4
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1986A,SP_09018002_14_6,41.665555549999993,-3.6888888799999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,96.58469945,100,96.58469945,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES2018A,SP_46028001_14_6,39.782222220000001,-0.35916665999999997,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,79.26912568,100,79.26912568,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1148A,SP_08194008_14_6,41.425620903999992,2.2222448049999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,95.35519126,100,95.35519126,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1633A,SP_30030007_14_6,37.993611109999996,-1.14472222,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,99.88615665,100,99.88615665,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES0901A,SP_15017002_14_6,43.234999999999992,-8.3172222199999997,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,96.08378871,100,96.08378871,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1417A,SP_22125001_14_6,42.136110000000002,-0.40389000000000003,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,99.44216758,100,99.44216758,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1185A,SP_46220003_14_6,39.667222219999999,-0.23472222000000001,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,98.52003643,100,98.52003643,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1858A,SP_16078001_14_6,40.06185,-2.1297199999999998,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,99.16894353,100,99.16894353,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1432A,SP_33011001_14_6,43.178800000000003,-6.5526999999999989,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,98.39480874,100,98.39480874,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1531A,SP_39086001_14_6,43.153329999999997,-4.2530599999999996,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,97.16530055,100,97.16530055,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1997A,SP_10148001_14_6,40.077779999999997,-6.1472199999999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,90.38023679,100,90.38023679,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1922A,SP_34120008_14_6,42.019444439999994,-4.5383333300000004,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,95.6284153,100,95.6284153,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1565A,SP_28058004_14_6,40.281109999999991,-3.8016700000000001,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,98.86156648,100,98.86156648,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1182A,SP_46131002_14_6,38.966666659999994,-0.18999999999999997,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,99.45355191,100,99.45355191,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1386A,SP_12040008_14_6,40.01277777,-0.057222219999999997,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Not valid,Verified,66.92850638,100,66.92850638,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1697A,SP_20069005_14_6,43.309444439999993,-2.0111111099999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,90.44854281,100,90.44854281,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1768A,SP_38006001_14_6,28.007738,-16.655913000000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,98.62249545,100,98.62249545,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1378A,SP_33044031_14_6,43.342959999999991,-5.9856600000000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,98.9640255,100,98.9640255,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES0365A,SP_34214001_14_6,42.703609999999998,-4.8272199999999996,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,96.37978142,100,96.37978142,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1711A,SP_46184002_14_6,38.788055550000003,-0.69722222,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,88.46766849,100,88.46766849,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1346A,SP_09219002_14_6,42.688055550000009,-2.94055555,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,99.60154827,100,99.60154827,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1620A,SP_11020003_14_6,36.660860000000007,-6.1144900000000009,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,91.37067395,100,91.37067395,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1247A,SP_07026002_14_6,38.906479999999995,1.43537,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,83.75455373,100,83.75455373,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES0016R,SP_27058999_14_6,42.634719999999994,-7.7047200000000009,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,98.72495446,100,98.72495446,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1745A,SP_35002001_14_6,27.897638999999998,-15.445028000000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,98.69080146,100,98.69080146,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES0761A,SP_24061001_14_6,42.715555549999983,-5.6388888800000005,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,95.90163934,100,95.90163934,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1781A,SP_11020004_14_6,36.688549999999992,-6.1172400000000007,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,95.63979964,100,95.63979964,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES0822A,SP_21041008_14_6,37.279639999999993,-6.9380699999999997,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,86.90801457,100,86.90801457,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES2022A,SP_38011007_14_6,28.38016,-16.36833,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,85.29143898,100,85.29143898,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1751A,SP_29067005_14_6,36.729560000000006,-4.4655300000000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,90.94945355,100,90.94945355,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1889A,SP_37274011_14_6,40.960833329999993,-5.6397222200000003,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,99.62431694,100,99.62431694,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1549A,SP_04902001_14_6,36.76972,-2.8109700000000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,92.93032787,100,92.93032787,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1713A,SP_48020003_14_6,43.255000000000003,-2.9022222200000001,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,83.65209472,100,83.65209472,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1923A,SP_08283004_14_6,41.846034208999988,2.217575622,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,82.41120219,100,82.41120219,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1138A,SP_15030001_14_6,43.367777769999996,-8.4188888800000008,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,96.61885246,100,96.61885246,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1787A,SP_03122005_14_6,38.397222219999996,-0.52749999999999997,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,86.8510929,100,86.8510929,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1988A,SP_24089010_14_6,42.575277769999992,-5.5663888799999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,99.30555556,100,99.30555556,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES0013R,SP_49149999_14_6,41.238889999999991,-5.8975000000000009,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,98.06466302,100,98.06466302,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1849A,SP_03065007_14_6,38.259166659999991,-0.71750000000000003,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,97.58652095,100,97.58652095,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1882A,SP_30015001_14_6,38.114722219999997,-1.8686111100000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,98.99817851,100,98.99817851,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1924A,SP_18087010_14_6,37.165680000000002,-3.6000999999999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,99.37386157,100,99.37386157,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1349A,SP_01036004_14_6,43.144444440000008,-2.9633333300000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,92.12204007,100,92.12204007,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1954A,SP_38031001_14_6,28.383096000000005,-16.57067,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,92.45218579,100,92.45218579,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1827A,SP_07010001_14_6,39.677660000000003,2.6866499999999998,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Not valid,Verified,64.23041894,100,64.23041894,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES2003A,SP_38038024_14_6,28.455374999999993,-16.27675,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,98.03051002,100,98.03051002,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1801A,SP_28014002_14_6,40.300829999999991,-3.4588899999999998,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,98.9298725,100,98.9298725,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1649A,SP_26011001_14_6,42.175829999999983,-1.74333,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,99.24863388,99.24863388,100,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1644A,SP_41091019_14_6,37.388080000000002,-5.9914899999999998,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Not valid,Verified,61.2704918,100,61.2704918,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES2030A,SP_29069002_14_6,36.510999999999989,-4.8630000000000004,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Not valid,Verified,16.07468124,100,16.07468124,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1790A,SP_24115015_14_6,42.542777769999994,-6.5847222199999997,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,99.31693989,100,99.31693989,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1519A,SP_41091017_14_6,37.429859999999991,-5.9803900000000008,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,98.57695811,100,98.57695811,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1865A,SP_35017001_14_6,28.500254999999999,-13.852395000000001,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,93.57923497,100,93.57923497,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1980A,SP_38037001_14_6,28.685983000000004,-17.764586999999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,96.57331512,100,96.57331512,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES0014R,SP_25224999_14_6,41.393889999999992,0.73472000000000004,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,97.63205829,100,97.63205829,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1905A,SP_27028005_14_6,42.998055549999982,-7.5499999999999998,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,94.87704918,100,94.87704918,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1967A,SP_40194002_14_6,40.955555549999993,-4.1105555499999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,97.85974499,100,97.85974499,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1137A,SP_36057019_14_6,42.219166659999999,-8.7419444399999993,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,91.37067395,100,91.37067395,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1489A,SP_01055001_14_6,42.87527776999999,-3.2313888799999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,83.11703097,100,83.11703097,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1833A,SP_34023004_14_6,41.948055550000007,-4.4658333299999997,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,93.15801457,100,93.15801457,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1832A,SP_34023003_14_6,41.932777770000001,-4.4699999999999998,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,95.5942623,100,95.5942623,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1359A,SP_27065004_14_6,43.31277776999999,-7.6930555500000013,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,98.41757741,100,98.41757741,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1438A,SP_08019043_14_6,41.385343284000001,2.1538219600000001,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,93.54508197,100,93.54508197,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1095A,SP_07032002_14_6,39.890920000000001,4.2529750000000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,83.58378871,100,83.58378871,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1638A,SP_41091018_14_6,37.347189999999983,-5.9796300000000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,98.72495446,100,98.72495446,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1096A,SP_32054004_14_6,42.351944439999997,-7.8769444399999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,98.7363388,100,98.7363388,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1917A,SP_46242001_14_6,40.099444439999985,-1.2538888800000003,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,86.82832423,100,86.82832423,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1881A,SP_44013006_14_6,41.105829999999997,-0.25389,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,99.13479053,100,99.13479053,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1752A,SP_28148004_14_6,40.454999999999998,-3.4841700000000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,98.14435337,100,98.14435337,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1044A,SP_50297026_14_6,41.670279999999984,-0.87111000000000005,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,90.45992714,100,90.45992714,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1920A,SP_38004001_14_6,28.337219999999991,-16.399719999999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,98.79326047,100,98.79326047,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1423A,SP_30016018_14_6,37.693611109999999,-1.0647222199999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,86.4298725,100,86.4298725,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1297A,SP_24134006_14_6,42.802777769999985,-5.6236111100000006,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,97.71174863,100,97.71174863,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES0823A,SP_21060002_14_6,37.185679999999991,-6.9641400000000004,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,94.09153005,100,94.09153005,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES0624A,SP_04066003_14_6,36.847450000000002,-2.0381900000000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,90.88114754,100,90.88114754,0
Spain,2012,2015-10-20 18:32:59.1800000,STA_ES1992A,SP_08019057_14_6,41.387484639999997,2.1151496660000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2012-01-01,2013-01-01,Valid,Verified,95.4007286,100,95.4007286,0
France,2012,2015-10-30 01:00:34.7070000,STA-FR37002,SPO-FR37002_00007_100,16.238056000000004,-61.537540000000007,Ozone (air),1 year hour exceed 240,FR.LCSQA-INERIS.AQ,count,2012-01-01,2013-01-01,Not valid,Verified,0.02276867,100,0.02276867,0
Luxembourg,2012,2016-12-17 09:18:41.8400000,STA-LU0105A,SPO-LU0105A_00007_100,49.722259999470623,6.3053299999999997,Ozone (air),1 year hour exceed 240,LU.AdmEnv_AirBruit.AQ,count,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0,0
Norway,2012,2015-12-19 02:42:32.7730000,STA_NO0088A,SPO_NO0088A_7_554,59.91486999953473,10.763000000000002,Ozone (air),1 year hour exceed 240,NO.NILU.AQD,count,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.01138434,0
Slovakia,2012,2015-12-05 01:31:34.7030000,STA-SK0004R,SPO-SK0004R_00007_100,49.152778629468962,20.291116710000004,Ozone (air),1 year hour exceed 240,SK.SHMU.AQ,count,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,0
Slovakia,2012,2015-12-05 01:31:34.7030000,STA-SK0006R,SPO-SK0006R_00007_100,49.042221069468653,22.259731290000001,Ozone (air),1 year hour exceed 240,SK.SHMU.AQ,count,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,0
Slovakia,2012,2015-12-05 01:31:34.7030000,STA-SK0048A,SPO-SK0048A_00007_100,48.166667939466571,17.11666679,Ozone (air),1 year hour exceed 240,SK.SHMU.AQ,count,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,0
Czech Republic,2012,2015-12-03 16:42:15.3600000,STA-CZ0HHKB,SPO-CZ0HHKB_06001_100,50.195365909472166,15.84637451,Particulate matter < 2.5 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:42:15.3600000,STA-CZ0LLIM,SPO-CZ0LLIM_06001_100,50.764938349474214,15.053897860000003,Particulate matter < 2.5 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:42:15.3600000,STA-CZ0TTRO,SPO-CZ0TTRO_06001_100,49.668113709470461,18.677799220000001,Particulate matter < 2.5 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:42:15.3600000,STA-CZ0ARIE,SPO-CZ0ARIE_06001_100,50.081481929471785,14.442691800000002,Particulate matter < 2.5 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:42:15.3600000,STA-CZ0TSTD,SPO-CZ0TSTD_06001_100,49.720935819470618,18.089305880000001,Particulate matter < 2.5 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:42:15.3600000,STA-CZ0CCBD,SPO-CZ0CCBD_06001_100,48.984386439468501,14.465682980000002,Particulate matter < 2.5 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:42:15.3600000,STA-CZ0ZZLN,SPO-CZ0ZZLN_06001_100,49.232902529469172,17.667175289999999,Particulate matter < 2.5 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:42:15.3600000,STA-CZ0MOLJ,SPO-CZ0MOLJ_06001_100,49.601639999470265,17.237839999999998,Particulate matter < 2.5 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:42:15.3600000,STA-CZ0PPLE,SPO-CZ0PPLE_06001_100,49.747329709470712,13.381038669999999,Particulate matter < 2.5 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:38:56.4770000,STA-CZ0TSTD,SPO-CZ0TSTD_00005_500,49.720935819470618,18.089305880000001,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:38:56.4770000,STA-CZ0UULK,SPO-CZ0UULK_00005_500,50.68352508947391,14.041194919999999,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:38:56.4770000,STA-CZ0UMED,SPO-CZ0UMED_00005_100,50.42758941947298,13.130142210000001,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:38:56.4770000,STA-CZ0TOZR,SPO-CZ0TOZR_00005_500,49.796043399470861,18.247180939999996,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:38:56.4770000,STA-CZ0TTRO,SPO-CZ0TTRO_00005_100,49.668113709470461,18.677799220000001,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:38:56.4770000,STA-CZ0TTRK,SPO-CZ0TTRK_00005_100,49.672378539470465,18.64303589,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
Czech Republic,2012,2015-12-03 16:38:56.4770000,STA-CZ0KSOM,SPO-CZ0KSOM_00005_500,50.172825999472089,12.672817999999999,Particulate matter < 10 µm (aerosol),1 year 50 %ile of daily values in a year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0.27322404,0
