CountryOrTerritory,ReportingYear,UpdateTime,StationLocalId,SamplingPointLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Pollutant,AggregationType,Namespace,Unit,BeginPosition,EndPosition,Validity,Verification,DataCoverage,DataCapture,TimeCoverage,AQValue
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1987A,SP_09209001_14_6,42.951944439999991,-3.4752777699999995,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,94.28082192,100,94.28082192,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1801A,SP_28014002_14_6,40.300829999999991,-3.4588899999999998,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.49315068,100,98.49315068,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1868A,SP_15078007_14_6,42.875833329999992,-8.5591666600000007,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,95.51369863,100,95.51369863,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1617A,SP_46017002_14_6,39.149999999999991,-0.45777776999999992,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.48173516,100,98.48173516,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1162A,SP_47085003_14_6,41.316388879999998,-4.9091666600000003,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.42922374,100,99.42922374,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1544A,SP_01051001_14_6,42.849166659999995,-2.4772222199999998,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,92.89954338,100,92.89954338,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1354A,SP_47186022_14_6,41.599999999999987,-4.7324999999999999,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.66894977,100,99.66894977,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1671A,SP_46258001_14_6,39.708055549999997,-0.83194444000000001,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.94977169,100,98.94977169,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1643A,SP_42173001_14_6,41.766666659999999,-2.46666666,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.43607306,100,98.43607306,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES0006R,SP_07032999_14_6,39.875279999999997,4.3163900000000002,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.29908676,100,98.29908676,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1751A,SP_29067005_14_6,36.729560000000006,-4.4655300000000002,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.85844749,100,98.85844749,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1878A,SP_21005002_14_6,37.016100000000002,-6.5704200000000004,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.41324201,100,98.41324201,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1378A,SP_33044031_14_6,43.342959999999991,-5.9856600000000002,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.7739726,100,97.7739726,4
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1421A,SP_44216001_14_6,40.336390000000002,-1.10667,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,96.60958904,100,96.60958904,0
Iceland,2011,2015-10-20 18:45:03.2600000,STA-IS0007A,SPO-IS0007A_00007_100,64.561950679584029,-21.764165880000004,Ozone (air),1 year hour exceed 180,IS.EA-Iceland.AQ,count,2011-01-01,2012-01-01,Not valid,Verified,20.17123288,100,20.17123288,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1967A,SP_40194002_14_6,40.955555549999993,-4.1105555499999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.20091324,100,99.20091324,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1630A,SP_41059001_14_6,37.34075,-6.0424600000000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.80821918,100,97.80821918,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1393A,SP_04013004_14_6,36.841329999999992,-2.44672,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,95.38812785,100,95.38812785,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1354A,SP_47186022_14_6,41.599999999999987,-4.7324999999999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.66894977,100,99.66894977,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1794A,SP_21021001_14_6,37.304639999999999,-7.1501799999999998,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Not valid,Verified,72.32876712,100,72.32876712,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1649A,SP_26011001_14_6,42.175829999999983,-1.74333,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.57762557,100,99.57762557,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1822A,SP_11026001_14_6,36.794490000000003,-5.5316200000000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,86.92922374,100,86.92922374,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES2003A,SP_38038024_14_6,28.455374999999993,-16.27675,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Not valid,Verified,31.44977169,100,31.44977169,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1397A,SP_08112003_14_6,42.003276503999992,2.2872719140000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,96.59817352,100,96.59817352,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1974A,SP_33024031_14_6,43.516587999999992,-5.6706500000000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.40639269,100,99.40639269,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1679A,SP_08019050_14_6,41.386413933999997,2.1874167349999998,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,92.67123288,100,92.67123288,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1620A,SP_11020003_14_6,36.660860000000007,-6.1144900000000009,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.14611872,100,97.14611872,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES0880A,SP_33004021_14_6,43.551899999999996,-5.9180000000000001,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.24657534,100,99.24657534,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1247A,SP_07026002_14_6,38.906479999999995,1.43537,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,82.75114155,100,82.75114155,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1955A,SP_35004002_14_6,28.967870000000005,-13.555856,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,96.91780822,100,96.91780822,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1567A,SP_28074007_14_6,40.33972,-3.73583,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.55022831,100,98.55022831,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1826A,SP_46190005_14_6,39.551388879999998,-0.46083333000000004,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,92.46575342,100,92.46575342,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES0761A,SP_24061001_14_6,42.715555549999983,-5.6388888800000005,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.57762557,100,99.57762557,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1615A,SP_10037001_14_6,39.472779999999993,-6.3602799999999995,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.17808219,100,99.17808219,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1755A,SP_31216001_14_6,42.580559999999991,-1.2825,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,90.98173516,100,90.98173516,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1269A,SP_33044030_14_6,43.36652999999999,-5.8330299999999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.51598174,100,98.51598174,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1530A,SP_39059001_14_6,43.011939999999996,-4.1355599999999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.01826484,100,99.01826484,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1420A,SP_22158001_14_6,41.918609999999994,0.19694,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.29908676,100,98.29908676,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1978A,SP_35017003_14_6,28.498380000000001,-13.860830000000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.93835616,100,98.93835616,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1905A,SP_27028005_14_6,42.998055549999982,-7.5499999999999998,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.01826484,100,99.01826484,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1901A,SP_15078008_14_6,42.88777777,-8.5308333300000001,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.02968037,100,99.02968037,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1805A,SP_28067001_14_6,40.780829999999995,-3.7025000000000001,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.07534247,100,99.07534247,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES0316A,SP_44051002_14_6,40.94666999999999,-0.29082999999999998,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,96.28995434,100,96.28995434,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1472A,SP_31201012_14_6,42.807220000000008,-1.6513899999999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.17351598,100,98.17351598,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1742A,SP_35019001_14_6,27.772597359999992,-15.541880430000003,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.25342466,100,98.25342466,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1952A,SP_35006001_14_6,28.111266000000001,-15.520924000000001,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,96.98630137,100,96.98630137,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1125A,SP_08113007_14_6,41.730280260999997,1.825306423,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.5890411,100,99.5890411,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1690A,SP_12120001_14_6,40.269444440000001,-0.078888879999999995,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,93.93835616,100,93.93835616,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1819A,SP_06083001_14_6,38.907499999999992,-6.3380599999999996,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.56164384,100,98.56164384,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1018A,SP_08279011_14_6,41.556115398000003,2.0074012670000001,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.64611872,100,99.64611872,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1531A,SP_39086001_14_6,43.153329999999997,-4.2530599999999996,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.23744292,100,97.23744292,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1627A,SP_30005002_14_6,37.97555555000001,-1.2308333300000001,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,84.09817352,100,84.09817352,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1980A,SP_38037001_14_6,28.685983000000004,-17.764586999999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.49315068,100,98.49315068,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1968A,SP_03014009_14_6,38.351111109999998,-0.5138888800000001,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.956621,100,97.956621,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1833A,SP_34023004_14_6,41.948055550000007,-4.4658333299999997,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.56849315,100,97.56849315,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1613A,SP_28045002_14_6,40.66639,-3.7722199999999995,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.88127854,100,98.88127854,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1851A,SP_08022006_14_6,42.09791019299999,1.848237224,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.97945205,100,97.97945205,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1858A,SP_16078001_14_6,40.06185,-2.1297199999999998,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.44063927,100,99.44063927,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1439A,SP_36057022_14_6,42.20277776999999,-8.74694444,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.65296804,100,98.65296804,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1643A,SP_42173001_14_6,41.766666659999999,-2.46666666,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.43607306,100,98.43607306,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES0006R,SP_07032999_14_6,39.875279999999997,4.3163900000000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.29908676,100,98.29908676,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1479A,SP_11012002_14_6,36.506019999999999,-6.2685700000000004,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,96.66666667,100,96.66666667,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1501A,SP_20018001_14_6,43.18,-2.2680555500000001,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,93.58447489,100,93.58447489,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES0587A,SP_48071002_14_6,43.320833329999999,-3.1130555499999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.0890411,100,97.0890411,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1645A,SP_28079027_14_6,40.47472221999999,-3.5749999999999997,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.88584475,100,99.88584475,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1891A,SP_08096014_14_6,41.598666901000001,2.2871176879999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.52739726,100,98.52739726,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1365A,SP_13071017_14_6,38.702719999999999,-4.1120000000000001,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.08219178,100,98.08219178,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1890A,SP_28007004_14_6,40.341939999999994,-3.8338900000000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.91552511,100,98.91552511,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1945A,SP_28079058_14_6,40.518055549999993,-3.7744444400000003,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.38356164,100,99.38356164,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1244A,SP_48020062_14_6,43.267500000000005,-2.9183333299999998,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,88.48173516,100,88.48173516,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES0625A,SP_04066004_14_6,36.93385,-2.12819,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.22374429,100,99.22374429,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1535A,SP_02003001_14_6,38.979279999999996,-1.8521300000000001,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,96.99771689,100,96.99771689,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1809A,SP_28161001_14_6,40.185279999999992,-3.6797199999999997,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.39041096,100,98.39041096,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1148A,SP_08194008_14_6,41.425620903999992,2.2222448049999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.93835616,100,98.93835616,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1632A,SP_47186029_14_6,41.620555549999999,-4.7466666599999989,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.08675799,100,99.08675799,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1654A,SP_41088001_14_6,37.99434999999999,-5.6668700000000003,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,93.11643836,100,93.11643836,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1038A,SP_39087003_14_6,43.34639,-4.0641699999999998,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.19634703,100,98.19634703,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1386A,SP_12040008_14_6,40.01277777,-0.057222219999999997,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,75.62785388,100,75.62785388,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1279A,SP_13071015_14_6,38.681979999999996,-4.0885800000000003,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,95.4109589,100,95.4109589,10
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1490A,SP_48027001_14_6,43.172222219999995,-2.6358333300000001,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Not valid,Verified,73.45890411,100,73.45890411,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1986A,SP_09018002_14_6,41.665555549999993,-3.6888888799999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.04109589,100,99.04109589,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1882A,SP_30015001_14_6,38.114722219999997,-1.8686111100000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.15525114,100,99.15525114,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1611A,SP_28013002_14_6,40.033277777999992,-3.5916444439999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.14383562,100,99.14383562,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1653A,SP_41038001_14_6,37.284489999999998,-5.9138400000000004,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.1347032,100,97.1347032,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1970A,SP_46250050_14_6,39.450277769999985,-0.39638888,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,92.5,100,92.5,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES0008R,SP_33036999_14_6,43.43916999999999,-4.8500000000000005,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.58447489,100,98.58447489,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1913A,SP_03105001_14_6,38.451666660000001,-1.0647222199999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,94.65753425,100,94.65753425,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES0094A,SP_15070006_14_6,43.405555550000003,-7.9888888800000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.76712329,100,98.76712329,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1856A,SP_08019054_14_6,41.426077199999995,2.1479920319999999,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,91.78082192,100,91.78082192,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1889A,SP_37274011_14_6,40.960833329999993,-5.6397222200000003,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.64840183,100,97.64840183,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES0873A,SP_35016010_14_6,28.035119999999988,-15.416310000000001,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.88812785,100,97.88812785,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES0013R,SP_49149999_14_6,41.238889999999991,-5.8975000000000009,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.41780822,100,99.41780822,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1947A,SP_28079060_14_6,40.500555549999994,-3.6897222200000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.8173516,100,99.8173516,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1138A,SP_15030001_14_6,43.367777769999996,-8.4188888800000008,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.84703196,100,98.84703196,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES0296A,SP_07044001_14_6,39.747309999999992,3.0148799999999998,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,91.57534247,100,91.57534247,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1971A,SP_14068001_14_6,38.137929999999997,-4.9039699999999993,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,81.56392694,100,81.56392694,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1711A,SP_46184002_14_6,38.788055550000003,-0.69722222,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,89.15525114,100,89.15525114,0
Spain,2011,2015-10-20 18:32:59.1800000,STA_ES1239A,SP_46250030_14_6,39.456111110000002,-0.37583333000000002,Ozone (air),1 year hour exceed 240,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,93.04794521,100,93.04794521,0
Spain,2011,2015-10-20 14:26:31.2800000,STA_ES0880A,SP_33004021_14_6,43.551899999999996,-5.9180000000000001,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2011-01-01,2012-01-01,Valid,Verified,98.90410959,98.90410959,100,43.6867003
Spain,2011,2015-10-20 14:26:31.2800000,STA_ES1428A,SP_12040009_14_6,39.959166659999994,-0.036111110000000002,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2011-01-01,2012-01-01,Valid,Verified,76.98630137,92.73927393,83.01369863,69.18068971
Spain,2011,2015-10-20 14:26:31.2800000,STA_ES1567A,SP_28074007_14_6,40.33972,-3.73583,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2011-01-01,2012-01-01,Valid,Verified,98.63013699,98.63013699,100,72.75449735
Spain,2011,2015-10-20 14:26:31.2800000,STA_ES1759A,SP_38038012_14_6,28.451021999999995,-16.277691999999998,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2011-01-01,2012-01-01,Valid,Verified,97.53424658,97.53424658,100,73.32333467
Spain,2011,2015-10-20 14:26:31.2800000,STA_ES1617A,SP_46017002_14_6,39.149999999999991,-0.45777776999999992,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2011-01-01,2012-01-01,Valid,Verified,98.35616438,99.44598338,98.90410959,80.64930693
Spain,2011,2015-10-20 14:26:31.2800000,STA_ES1980A,SP_38037001_14_6,28.685983000000004,-17.764586999999999,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2011-01-01,2012-01-01,Valid,Verified,97.26027397,97.26027397,100,72.61235747
Spain,2011,2015-10-20 14:26:31.2800000,STA_ES1826A,SP_46190005_14_6,39.551388879999998,-0.46083333000000004,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2011-01-01,2012-01-01,Valid,Verified,90.95890411,96.23188406,94.52054795,72.00675917
